ct10_id,median_yearbuilt,median_price,median_prslpr,mortgage,median_totrooms,median_bathrooms,median_bedrooms,median_lotsize,median_intersf,median_flip_horizon,median_price_diff,median_price_diff_pch,median_lasqbin,mean_month_horizon,buyer_llc_ind_sum,buyer_bus_ind_sum,buyer_trst_ind_sum,buyer_bnk_ind_sum,buyer_gse_ind_sum,buyer_gov_ind_sum,seller_llc_ind_sum,seller_llp_ind_sum,seller_bus_ind_sum,seller_trst_ind_sum,seller_bnk_ind_sum,seller_gse_ind_sum,seller_gov_ind_sum,flip_ind_sum,buy_side_flip_sum,sell_side_flip_sum,restype_R1F_sum,sum_institutional_investor,sum_large_investor,sum_medium_investor,sum_non_investor,sum_small_investor,sum_non_small_llc_investor,sum_small_llc_investor,count_1.FAM.RES,count_2.FAM.RES,count_3.FAM.RES,count_CONDOMINIUM,count_RES.DEV.LAND,percent_owners,num_sales_transactions,years,pop,male,female,pop_u18,pop_18_64,pop_65o,nhwhi,nhaa,nhna,nhas,nhpi,nhoth,nhmlt,lat,fam,hh,fhh,fhh2,fhh3,fhh4,fhh5,fhh6,fhh7o,nfhh,nfhh1,nfhh2,nfhh3,nfhh4,nfhh5,nfhh6,nfhh7o,acs_year,mhi,mhi_me,o_mhi,o_mhi_me,r_mhi,r_mhi_me
25025130404,1957.5,285750,96250,214940,6,2,3,4100,1304,978.5,36000,13.33,1350.5,11,8,8,9,8,6,0,24,0,22,26,12,6,3,52,53,52,282,17,10,13,478,14,517,15,282,28,5,193,4,37.4,532,2010,2901,1264,1637,476,1719,706,2054,204,1,231,1,18,43,349,653,1258,653,267,169,134,52,22,9,605,526,73,4,2,0,0,0,2007-11,76424,12705,83304,20159,49828,12099
25009206900,1920,175000,85000,108202,4,1,2,10781,967,760,9000,6.67,950.5,11,29,26,39,24,16,1,21,0,37,113,53,14,3,88,89,88,79,54,16,19,554,22,618,47,79,27,30,436,1,27.7,665,2010,3965,1807,2158,641,2354,970,2097,591,15,107,0,28,87,1040,796,2250,796,441,150,113,48,22,22,1454,1315,128,7,4,0,0,0,2007-11,23821,4377,77727,37996,21263,5049
25017336300,1920,357950,138950,273400,6,2,3,6420.5,1800,1147,48000,14.3,1850.5,11,15,16,19,6,5,0,21,0,20,61,12,4,2,85,92,85,890,22,10,23,1018,47,1100,20,890,98,13,76,10,41.7,1120,2010,6664,3170,3494,1684,4036,944,6158,91,3,171,0,5,93,143,1847,2504,1847,673,461,477,171,48,17,657,558,94,4,0,1,0,0,2007-11,98320,10975,113158,11403,35577,27306
25025060600,1920,329750,0,247000,4,1,2,1008,988,985.5,50105,20.82,950.5,12,37,3,17,4,3,0,176,0,23,43,8,3,1,55,59,55,34,10,6,14,582,39,611,40,34,9,6,528,3,27.5,651,2010,2357,1201,1156,121,2096,140,2039,29,7,150,1,6,33,92,389,1370,389,275,67,32,10,3,2,981,621,327,29,4,0,0,0,2007-11,81627,10430,80682,19132,81875,17071
25017374800,1929,567000,159000,4e+05,8,3,3,10472,2140,1010,75000,15.68,2150.5,12,10,10,13,0,0,0,11,0,3,48,0,0,0,43,45,43,341,4,5,10,427,23,459,10,341,29,1,80,2,43.1,469,2010,4738,2044,2694,818,3188,732,3729,165,4,607,0,11,65,157,906,1463,906,362,248,190,72,27,7,557,473,70,6,5,3,0,0,2007-11,123235,12462,160298,41473,48098,23015
25021404100,1941,722000,269900,432437,9,4,4,14431,2724,796,160000,28.94,2750.5,14,19,23,33,1,0,0,18,0,28,74,1,0,0,101,107,101,656,12,9,18,666,28,714,19,656,15,1,13,23,38.1,733,2010,4025,1888,2137,1309,2222,494,3039,137,10,545,0,7,95,192,1134,1395,1134,389,257,323,118,40,7,261,229,26,4,2,0,0,0,2007-11,140870,21466,175750,38263,40707,41415
25017359100,1965,473000,25000,300700,7,3,3,32038,1866,1041,59100,16.51,1950.5,11,62,28,42,1,1,0,107,0,37,83,3,0,0,78,85,78,622,17,25,26,837,30,872,63,622,25,1,189,21,42.8,935,2010,6198,3171,3027,1368,3471,1359,5201,146,3,561,3,4,99,181,1600,2465,1600,690,386,363,119,32,10,865,779,77,5,1,2,0,1,2007-11,97375,22910,118571,11473,53493,16376
25017342600,1900,310000,89000,248900,9,2,4,3798,2112,972,-3247,-2.28,2150.5,10,8,5,10,14,4,1,7,0,9,36,28,5,2,28,30,28,75,28,8,5,339,17,383,14,75,143,62,80,0,43.1,397,2010,4365,2218,2147,1078,2868,419,2081,551,4,253,4,220,75,1177,1044,1578,1044,320,277,236,110,54,47,534,410,96,15,11,2,0,0,2007-11,49268,7135,69271,18515,36464,6894
25021402101,1946,301000,107550,240000,6,2,3,5712,1300,1259,51000,23.56,1350.5,12,9,2,16,10,5,0,7,0,4,45,19,3,1,36,39,36,539,21,7,13,604,18,646,17,539,26,2,83,0,41.2,663,2010,3634,1732,1902,754,2237,643,3110,138,13,122,0,12,46,193,967,1505,967,408,251,187,73,38,10,538,448,74,10,5,0,1,0,2007-11,85568,9347,90612,6448,65625,26016
25017370102,1966,340000,0,250000,4,2,2,0,1138,922,17000,6.085,1150.5,10,37,18,25,6,3,0,380,0,44,70,9,1,0,98,109,98,226,30,30,21,1192,41,1273,41,226,197,14,790,0,40.3,1314,2010,6751,3254,3497,937,4848,966,5150,224,7,761,1,37,151,420,1496,3281,1496,700,412,259,86,27,12,1785,1329,355,74,20,4,2,1,2007-11,73969,4934,78271,10674,72439,10350
25025090600,1899,260299,48000,154275,8,2,4,2369,2330,485,-26387.5,-9.09,2350.5,10,17,7,19,23,9,0,15,0,12,30,39,8,0,36,35,36,18,40,7,13,151,9,186,34,18,51,56,52,3,40,220,2010,2348,1093,1255,653,1465,230,93,916,8,36,3,605,195,492,560,720,560,140,172,119,64,35,30,160,120,30,4,3,1,1,1,2007-11,50167,11878,54087,36609,36442,22731
25025070500,1900,472500,248500,322700,4,1,2,916,932,1079.5,79000,20.14,950.5,15,23,8,29,3,0,0,114,0,82,62,4,0,0,155,167,155,51,15,13,18,1248,50,1319,25,51,7,10,1240,0,23.1,1344,2010,5460,2771,2689,750,4183,527,2962,381,4,937,0,17,89,1070,1030,2903,1030,530,249,168,51,20,12,1873,1350,469,44,9,0,0,1,2007-11,71058,22641,138125,29150,38263,9331
25021413300,1952,365000,0,263200,7,2,3,9825,1708,1165,62250,20.035,1750.5,11,3,2,12,2,4,0,3,0,4,36,8,4,1,22,23,22,434,7,3,12,493,14,524,5,434,41,4,38,0,52.9,529,2010,4954,2324,2630,1133,2935,886,4245,220,2,214,0,31,64,178,1349,1904,1349,534,340,304,109,48,14,555,445,95,9,4,2,0,0,2007-11,82159,5788,87188,9222,52841,12659
25025140105,1942,292250,115000,246018.5,7,2,3,5450,1417.5,1057,31250,9.96,1450.5,10,14,8,8,12,8,0,18,0,8,37,25,7,0,37,40,37,351,27,7,18,456,14,499,23,351,90,22,35,1,48.1,522,2010,3675,1714,1961,856,2406,413,1305,1232,3,56,2,32,90,955,932,1274,932,296,248,201,107,44,36,342,268,55,12,5,1,0,1,2007-11,74205,20438,83452,10630,58638,8614
25021417400,1940.5,355000,80000,256000,6,2,3,5925,1601,1089,50500,15,1650.5,12,7,2,6,2,3,0,3,0,0,30,4,2,0,24,27,24,401,7,5,10,390,23,427,8,401,4,6,7,5,50.6,435,2010,2566,1234,1332,504,1592,470,2397,21,8,66,0,1,25,48,690,1061,690,320,148,127,65,24,6,371,298,62,9,2,0,0,0,2007-11,94038,15918,95714,21507,54028,15898
25025060200,1905,350000,0,280000,5,2,2,1021,1044,1335.5,35000,10.725,1050.5,11,1,3,5,0,0,0,25,0,11,21,2,0,0,22,22,22,28,3,2,19,329,18,370,1,28,24,15,301,0,31.8,371,2010,1916,866,1050,204,1499,213,1884,3,0,7,0,0,9,13,352,927,352,173,90,61,19,8,1,575,330,175,63,6,1,0,0,2007-11,90577,13336,111016,35549,87750,21260
25017351500,1920,316000,0,214400,3,1,1,0,1055,1183,15367,8.01,1050.5,11,22,6,20,3,1,0,14,0,13,20,5,0,0,19,20,19,18,9,12,8,357,13,373,26,18,25,26,272,0,39.3,399,2010,2310,1156,1154,299,1694,317,1262,198,5,265,0,72,96,412,435,1104,435,197,107,84,27,10,10,669,472,129,39,17,9,3,0,2007-11,46088,8581,73625,36340,36193,12570
25025080401,1920,279500,0,2e+05,3,1,1,1330,1295,1204.5,69250,19.46,1350.5,10,18,9,6,2,2,0,41,0,20,14,8,0,1,10,10,10,1,9,5,4,131,9,138,20,1,4,5,107,0,43,158,2010,2710,1186,1524,700,1709,301,200,1349,16,66,0,15,80,984,670,1225,670,286,220,95,46,7,16,555,498,43,13,1,0,0,0,2007-11,13446,3867,69203,19935,11712,2483
25025100300,1905,275000,110000,209000,10,2,5,4143,2333,455,-13550,-5.13,2350.5,9,17,11,27,47,5,0,19,0,23,50,90,2,7,63,71,63,98,82,18,12,337,14,404,59,98,112,114,98,8,31.7,463,2010,3303,1476,1827,917,2064,322,120,2643,7,23,0,65,93,352,826,1121,826,237,233,175,101,49,31,295,236,47,5,6,0,0,1,2007-11,45685,7104,64688,19457,30455,16206
25017320104,1987,439950,161750,293792.5,8,3,4,37143.5,2320,1124,56250,14.39,2350.5,12,36,25,55,7,2,1,92,0,71,119,18,1,0,94,100,94,923,40,11,18,1216,23,1264,44,923,16,6,219,46,35.2,1308,2010,7090,3451,3639,2315,4194,581,6632,48,3,217,0,14,52,124,1910,2295,1910,528,475,564,275,52,16,385,314,60,6,3,2,0,0,2007-11,126362,17005,137841,25490,72885,22764
25025050500,1905,205000,29000,158100,4,1,2,824,817,719.5,20000,11.43,850.5,11,7,1,6,6,1,0,24,0,4,12,12,2,1,21,21,21,1,7,7,6,159,8,176,11,1,1,28,134,0,31.6,187,2010,1857,1017,840,376,1364,117,710,29,0,48,0,43,31,996,381,659,381,104,98,85,46,22,26,278,178,61,21,6,8,3,1,2007-11,40625,12782,75208,15179,33873,5642
25025010701,1897.5,650500,279500,286850,4,1,1,1050,1041,1062,80000,17.56,1050.5,15,56,11,41,1,1,0,36,0,17,57,7,1,2,82,86,82,9,11,10,19,786,38,807,57,9,4,0,792,0,28.8,864,2010,2478,1302,1176,111,2204,163,2009,57,2,211,0,14,49,136,302,1396,302,211,58,29,4,0,0,1094,858,196,34,3,0,1,2,2007-11,98786,9937,250001,0,81518,29627
25021401000,1910,438000,189900,299600,5,2,2,0,1188,1148,39500,10.7,1250.5,11,16,3,16,1,0,0,38,0,1,33,1,0,0,48,49,48,118,4,5,11,628,27,657,18,118,21,26,499,1,34.1,675,2010,3149,1471,1678,704,2104,341,2141,180,2,460,0,12,107,247,792,1271,792,337,217,162,53,16,7,479,314,88,55,16,3,2,1,2007-11,84318,30474,115833,19626,55732,11950
25017333100,1965,345000,85500,248000,6,2,3,12257,1410,1166,43000,15.91,1450.5,13,11,7,22,4,3,0,21,0,7,81,11,2,0,43,43,43,654,19,7,13,826,25,875,15,654,6,3,204,5,51.7,890,2010,7399,3510,3889,1348,4318,1733,6306,260,4,545,0,38,69,177,1955,3118,1955,881,454,372,161,59,28,1163,1005,138,14,3,2,0,1,2007-11,76923,10104,87640,12444,51672,22000
25021441203,1981,3e+05,103950,221150,6,2,3,35142,1599,987,52050,22.35,1650.5,13,11,16,21,6,3,0,27,0,35,35,11,2,0,56,57,56,399,18,10,11,590,7,619,17,399,12,3,150,15,42.3,636,2010,3730,1792,1938,872,2232,626,3592,16,7,37,0,3,36,39,958,1364,958,359,219,239,100,32,9,406,356,41,6,2,1,0,0,2007-11,74904,13375,103902,22849,30000,21591
25025130300,1930,415000,45000,3e+05,7,2,3,5550,1752.5,1223,71650,19.825,1750.5,11,14,4,14,3,1,0,17,0,5,45,6,1,0,49,50,49,530,12,8,20,647,25,695,17,530,53,2,100,3,43.5,712,2010,4419,2079,2340,982,2746,691,3677,139,3,230,2,13,85,270,1164,1756,1164,461,312,233,104,41,13,592,457,115,12,7,1,0,0,2007-11,87477,20746,112768,13080,52301,12500
25017385201,1977,295500,152000,228200,6,2,3,15682,1742,797,30000,7.67,1750.5,12,8,6,17,4,4,1,6,0,9,33,12,2,1,46,49,46,225,19,1,5,322,16,352,11,225,11,1,106,4,34.4,363,2010,2568,1247,1321,573,1664,331,2058,69,3,121,0,83,40,194,692,1058,692,283,194,146,53,11,5,366,282,72,8,3,0,1,0,2007-11,70375,26827,100000,18960,30688,11388
25027715100,1992,450000,169000,294000,8,3,4,82198,2718,925,50750,13.125,2750.5,12,28,24,39,6,4,0,50,0,73,100,14,5,0,100,107,100,836,28,8,13,898,24,939,32,836,6,2,5,58,34.7,971,2010,4897,2424,2473,1449,2985,463,4577,22,7,130,1,3,70,87,1391,1670,1391,505,312,372,133,52,17,279,202,74,3,0,0,0,0,2007-11,137120,13008,148938,12948,21458,24381
25025170501,1987,222566.5,97250,146000,5,2,2,0,1147,765,21000,9.775,1150.5,12,16,11,41,36,22,0,22,0,22,84,72,15,3,131,138,131,233,82,24,38,863,45,1004,48,233,144,28,589,6,31.8,1052,2010,3435,1756,1679,579,2420,436,2194,133,2,185,0,48,59,814,782,1634,782,361,181,124,61,35,20,852,710,127,14,1,0,0,0,2007-11,44653,15048,79671,17327,20710,17655
25021442103,1994,402500,190000,287900,8,3,4,30209,2252,1096,50050,13.1,2250.5,11,16,45,35,9,4,0,71,0,122,35,23,1,0,118,122,118,1117,48,17,18,1152,38,1247,26,1117,5,0,5,95,42.4,1273,2010,6946,3467,3479,2410,4089,447,6331,45,5,349,1,4,96,115,1881,2136,1881,489,420,622,253,60,37,255,198,53,2,2,0,0,0,2007-11,115446,12836,116429,12581,0,0
25025010104,1900,373925,175000,232250,3,1,1,733.5,732.5,1116,57250,18.395,750.5,15,31,5,34,1,0,0,132,0,42,61,4,0,0,91,92,91,0,11,14,32,862,51,939,31,0,1,0,940,0,32.2,970,2010,4804,2207,2597,103,4355,346,3140,128,8,967,0,14,138,409,381,1916,381,296,59,20,5,0,1,1535,1148,308,59,15,4,0,1,2007-11,29818,11467,101893,49203,20542,9314
25009205400,1959,294000,0,210000,6,2,3,8910,1512,1003,35100,15.27,1550.5,10,4,10,15,12,8,0,8,0,18,103,24,7,0,71,74,71,756,24,10,11,781,32,845,13,756,19,0,32,28,44.3,858,2010,5048,2397,2651,1051,3182,815,4550,98,8,107,2,19,87,177,1419,1893,1419,595,312,313,131,47,21,474,391,75,5,2,1,0,0,2007-11,84028,19780,86938,21997,62750,93529
25009216100,1960,530000,0,300700,8,3,4,35284,2437,1002,68000,12.71,2450.5,13,9,10,14,4,1,0,65,0,15,48,7,2,0,43,45,43,451,12,4,8,524,13,548,13,451,20,1,37,12,40.8,561,2010,4875,2206,2669,976,3250,649,4607,29,4,82,4,16,38,95,994,1358,994,384,228,222,116,37,7,364,315,39,4,5,1,0,0,2007-11,139856,10955,144509,15094,13500,7800
25021418003,1965,315000,140000,212400,5,2,2,0,1248,1068.5,44000,16.21,1250.5,12,11,8,16,3,3,0,21,0,1,34,10,1,0,37,40,37,117,13,8,7,374,13,403,12,117,26,6,243,4,31.1,415,2010,2481,1207,1274,320,1945,216,1713,168,1,351,4,23,68,153,535,1255,535,266,136,77,41,11,4,720,522,185,12,1,0,0,0,2007-11,83116,12543,93611,15805,67197,17220
25017339801,1986,329000,0,242250,5,2,2,1,1234,1029.5,26250,7.255,1250.5,11,9,7,13,4,1,0,133,0,30,50,6,0,0,44,48,44,72,15,5,16,637,24,686,11,72,127,8,473,0,42.2,697,2010,4410,2219,2191,579,3298,533,2781,285,10,945,0,112,58,219,1056,2085,1056,557,253,151,67,18,10,1029,714,264,35,15,1,0,0,2007-11,80673,13947,79667,11075,85293,29786
25025120600,1905,363300,0,268600,5,1,2,1278.5,1239.5,1314,22750,7.3,1250.5,10,8,5,15,3,2,0,48,0,15,24,5,2,1,26,24,26,33,5,2,10,418,9,434,10,33,38,18,342,1,34.5,444,2010,2335,1046,1289,268,1957,110,1751,115,3,79,1,15,70,301,417,1054,417,205,128,53,23,5,3,637,286,232,80,27,9,1,2,2007-11,85465,18464,99177,10685,71250,9037
25025000301,1950,350700,0,261675,5,1,3,1390,1180,1093,30000,11.97,1250.5,13,8,3,10,2,1,0,60,0,7,46,3,1,0,21,21,21,53,4,5,17,297,23,337,9,53,58,14,206,3,41.3,346,2010,2740,1395,1345,273,2136,331,2050,124,0,295,0,24,57,190,463,1159,463,226,117,81,27,9,3,696,333,200,109,43,9,1,1,2007-11,89236,7378,88056,14554,93194,12816
25025180101,1971,216250,78000,149440,0,1,2,0,997,1015,32500,16.98,1050.5,12,17,15,26,17,14,0,18,0,18,73,41,10,0,87,93,87,149,53,5,21,869,38,955,31,149,102,20,686,1,35.8,986,2010,4766,2239,2527,754,3039,973,4185,128,5,56,0,46,67,279,1146,2347,1146,539,297,208,73,17,12,1201,1014,173,13,1,0,0,0,2007-11,53050,8651,80694,12928,35926,13021
25025082000,1900,280000,40750,219610,10,2,4,3695,2735,388,-46625,-14.72,2750.5,8,17,6,22,20,8,0,12,0,6,30,38,1,9,31,33,31,22,40,10,9,194,13,233,33,22,79,41,84,1,39.5,266,2010,2815,1261,1554,703,1774,338,52,2087,9,19,1,47,66,534,695,1158,695,259,194,132,57,29,24,463,404,47,6,3,3,0,0,2007-11,33148,22362,68929,8534,16773,10303
25025092400,1905,265000,105000,193500,11,3,5,3829,2998,374,-25055,-7.97,3050.5,9,33,19,39,49,16,0,36,0,41,60,99,11,7,86,95,86,30,114,17,40,328,32,455,76,30,71,186,164,13,30.9,531,2010,5277,2342,2935,1635,3215,427,56,3470,32,43,0,60,146,1470,1317,1873,1317,424,331,267,185,56,54,556,456,80,13,4,3,0,0,2007-11,26207,11813,54250,11504,21920,4969
25017357200,1929,659000,0,417000,8,3,4,7350,2185.5,1003,63000,10.415,2250.5,11,8,4,15,0,1,0,7,0,4,40,0,1,0,26,28,26,328,6,3,10,393,10,414,8,328,41,3,41,1,50,422,2010,3202,1554,1648,887,1819,496,2630,32,2,357,0,6,77,98,903,1113,903,310,241,237,81,24,10,210,161,39,7,0,0,1,2,2007-11,146364,32817,170729,26988,73295,24853
25009204600,1900,261250,78500,2e+05,6,2,3,4657,1553,960,27900,13.4,1550.5,12,19,12,31,30,11,1,34,0,22,91,63,7,3,84,89,84,440,51,14,32,882,25,961,43,440,186,35,298,0,33.4,1004,2010,5154,2461,2693,1042,3492,620,4316,94,2,77,1,39,94,531,1332,2170,1332,566,360,271,102,22,11,838,616,174,37,9,0,1,1,2007-11,62604,4947,75221,9126,42422,10127
25021419300,1948,255250,86700,192750,6,2,3,6852,1304,916,36650,17.5,1350.5,10,4,11,10,9,5,0,12,0,12,40,17,6,1,46,47,46,320,24,3,15,491,25,548,10,320,37,1,180,1,40.3,558,2010,3863,1796,2067,942,2478,443,2844,298,12,350,8,43,94,214,1060,1502,1060,417,277,225,97,31,13,442,367,69,1,2,3,0,0,2007-11,65000,14928,83203,22051,29946,7414
25021420202,1960,262500,115000,208000,6,2,3,10000,1344,964,20000,9.32,1350.5,11,24,14,25,43,14,0,33,0,39,78,75,10,2,94,100,94,724,74,11,13,898,35,972,59,724,27,2,220,19,39.3,1031,2010,6303,2929,3374,1415,4204,684,2280,2533,18,769,0,118,182,403,1646,2341,1646,620,457,288,155,80,46,695,504,164,14,9,4,0,0,2007-11,64842,14648,81978,11052,51389,22042
25017339802,1981,326500,131750,240000,6,2,2,3786.5,1310,1032,22400,6.675,1350.5,12,23,15,25,15,3,0,56,0,26,45,28,2,1,45,46,45,218,32,3,13,594,16,626,32,218,92,9,302,1,37.8,658,2010,4557,2143,2414,962,2932,663,2904,687,13,484,3,55,126,285,1140,1896,1140,450,331,205,95,29,30,756,594,132,23,6,1,0,0,2007-11,57010,8692,102642,23758,39298,15443
25017350800,1900,421500,0,309215,5,2,2,0,1250.5,1043,55000,14.17,1350.5,8,4,1,9,2,0,0,71,0,6,12,3,0,0,32,35,32,30,7,6,12,284,15,318,6,30,53,21,200,0,39.2,324,2010,1828,834,994,149,1531,148,1433,145,0,123,0,4,46,77,321,870,321,195,70,43,11,2,0,549,254,187,78,25,3,2,0,2007-11,70197,21818,83295,28388,62262,17386
25025110401,1920,276500,97500,216000,6,2,3,1802,1725,879.5,22500,8.33,1750.5,9,26,9,16,19,3,1,42,0,19,39,36,2,2,46,48,46,107,38,12,20,402,11,437,46,107,68,32,255,1,35.4,483,2010,3566,1663,1903,868,2382,316,1117,945,5,92,5,14,79,1309,908,1285,908,294,277,191,78,40,28,377,257,101,10,9,0,0,0,2007-11,48750,20476,82396,14862,32250,12453
25021418102,1940,291550,115000,225000,6,2,3,5082,1395,965.5,37000,15.79,1450.5,11,18,3,34,11,8,0,16,0,7,60,22,3,1,49,49,49,205,29,7,16,462,24,511,27,205,55,32,196,0,37.2,538,2010,3377,1660,1717,590,2459,328,2269,335,8,390,1,77,91,206,763,1575,763,340,203,127,56,25,12,812,612,169,24,5,2,0,0,2007-11,62690,13057,106094,35208,47840,5076
25017352500,1900,380000,21200,276250,5,1,2,0,1178,1058,34000,11.21,1150.5,12,5,12,7,5,0,0,16,0,26,28,11,0,0,40,42,40,26,22,2,10,356,18,398,10,26,42,19,301,1,40,408,2010,2894,1433,1461,412,2318,164,1587,568,7,303,4,11,130,284,458,1207,458,177,126,89,44,15,7,749,350,219,110,63,5,2,0,2007-11,72798,14104,132500,20996,43875,19314
25009217500,1910,336500,128000,249145,7,2,3,5735,1680,1125,43750,16.175,1650.5,12,16,12,17,7,2,0,10,0,15,58,11,1,0,82,84,82,636,20,22,23,871,30,945,21,636,73,35,163,4,42.2,966,2010,6101,2836,3265,1156,4126,819,5742,46,9,59,0,18,71,156,1528,2582,1528,687,381,335,88,27,10,1054,822,185,30,12,4,0,1,2007-11,73242,14083,96815,14365,44948,16999
25017352101,1998,469000,0,309675,4,2,2,0,929,1030.5,-19624,-4.41,950.5,14,15,9,13,8,2,0,536,0,8,10,12,1,0,26,29,26,0,13,9,12,589,29,633,19,0,0,0,648,0,35.4,652,2010,1654,862,792,123,1488,43,895,102,1,372,0,5,47,232,339,969,339,241,71,20,5,2,0,630,459,150,17,4,0,0,0,2007-11,79158,25383,136771,97552,61652,9735
25025010405,1920,275000,139000,183475,4,1,1,638,638,918.5,56000,25.905,650.5,13,7,1,6,0,0,0,6,0,2,3,1,0,0,31,32,31,0,6,4,13,162,3,181,7,0,0,0,174,0,21.8,188,2010,5522,2703,2819,120,5092,310,3767,426,10,717,2,15,150,435,152,966,152,100,29,17,2,4,0,814,567,125,61,47,10,3,1,2007-11,13580,2514,63500,28356,12699,2122
25025100603,1920,266500,0,202200,5,2,2,1746,1334,728,7000,2.84,1350.5,11,31,10,12,7,3,1,83,0,27,42,15,4,0,46,49,46,81,24,6,19,387,21,419,38,81,63,25,244,2,37.2,457,2010,1904,938,966,371,1231,302,1314,235,1,160,1,20,44,129,384,754,384,147,95,75,45,13,9,370,263,82,15,8,2,0,0,2007-11,63594,22450,86125,18282,39811,19241
25025140201,1920,305000,78000,240000,7,2,3,5223,1554,616,29000,7.46,1550.5,12,20,5,10,10,3,0,11,0,4,28,23,2,1,36,36,36,123,20,3,11,233,6,243,30,123,75,15,26,1,42.5,273,2010,2072,999,1073,469,1364,239,978,607,7,51,0,39,49,341,501,861,501,177,140,112,41,16,15,360,295,63,2,0,0,0,0,2007-11,60000,22942,73269,30288,51042,18366
25017322300,1965,250000,87200,190000,6,2,3,10000,1450,1002,29000,13.96,1450.5,12,31,22,46,23,6,0,112,0,49,78,42,6,1,90,96,90,538,40,13,17,922,33,977,48,538,84,13,295,22,35.7,1025,2010,6090,2950,3140,1352,3846,892,5235,122,5,160,0,84,108,376,1551,2520,1551,635,356,365,116,50,29,969,809,132,21,5,1,1,0,2007-11,63592,6269,69700,23115,41039,16688
25025081200,1900,290000,0,225225,6,1,3,2117,1387,590.5,45000,13.51,1350.5,12,5,1,7,5,0,0,33,0,3,12,8,0,0,22,24,22,49,7,1,4,155,6,164,9,49,7,21,81,0,45.7,173,2010,3265,1449,1816,1040,1945,280,393,962,3,83,0,17,87,1720,741,1125,741,186,207,179,96,38,35,384,282,47,38,11,2,1,3,2007-11,18198,5850,126190,10367,15935,3927
25021406102,1972,495000,150000,320000,9,3,4,30614,2392,972,55000,15.38,2450.5,13,20,26,30,3,1,0,30,0,43,97,6,3,1,98,104,98,914,23,7,24,1069,28,1129,22,914,15,1,159,31,41.2,1151,2010,6487,3123,3364,2080,3684,723,6107,26,5,179,0,10,73,87,1798,2198,1798,580,383,522,246,58,9,400,357,40,2,0,1,0,0,2007-11,132015,10945,137500,12798,68750,51643
25017340000,1908,335000,53000,268000,7,2,4,3691,1645,1060,28000,9.185,1650.5,10,8,4,9,4,1,0,15,0,6,24,12,1,0,28,29,28,122,10,6,15,309,8,336,12,122,109,25,78,0,41.7,348,2010,2594,1237,1357,546,1746,302,1793,335,3,127,0,87,86,163,631,1061,631,233,179,126,65,19,9,430,317,85,22,2,4,0,0,2007-11,50224,6190,63375,23419,34444,10028
25009204400,1880,265000,85750,202715,6,2,2,3101,1405.5,1004,31000,12.53,1450.5,12,21,10,23,12,5,1,60,0,15,57,22,5,3,78,84,78,209,26,15,23,832,36,901,31,209,122,47,491,1,31.7,932,2010,3301,1558,1743,451,2429,421,2989,37,4,29,3,12,56,171,768,1708,768,422,190,115,34,5,2,940,723,190,16,8,2,0,1,2007-11,57394,7961,74830,18633,36595,13001
25021422200,1968,210000,61500,154000,5,2,2,0,1028,1113.5,30300,19.325,1050.5,12,11,19,33,22,12,0,19,0,62,215,46,12,0,135,137,135,645,55,27,32,1295,56,1436,29,645,14,4,761,9,34.8,1465,2010,6815,3279,3536,1298,4466,1051,6077,127,10,284,4,91,95,127,1720,2932,1720,730,422,339,158,45,26,1212,1005,184,10,7,4,1,1,2007-11,58048,5492,83095,17985,44659,9089
25017357100,1937,582000,0,387400,7,3,3,7290,2024,1159,78500,13.875,2050.5,13,2,6,15,0,0,0,4,0,1,66,1,0,0,33,36,33,540,10,9,13,551,22,602,3,540,27,1,29,2,52.6,605,2010,4185,1954,2231,1072,2283,830,3499,29,4,477,0,5,78,93,1156,1636,1156,446,276,293,105,33,3,480,422,50,7,0,1,0,0,2007-11,99737,6665,134053,17524,52022,18274
25025130100,1940,370000,143500,280400,7,2,3,4876,1463.5,1238,55500,16.32,1450.5,12,13,3,19,2,0,0,21,0,3,41,6,1,2,65,71,65,656,13,10,17,853,31,909,15,656,39,0,213,1,40.9,924,2010,5906,2746,3160,1067,3913,926,4789,190,1,523,0,26,112,265,1458,2668,1458,659,388,267,108,31,5,1210,938,255,12,4,1,0,0,2007-11,76464,12737,89080,12723,52300,31495
25017356702,1927,462000,0,313500,7,2,3,4792,2105,1092,50600,12.37,2150.5,12,29,10,29,2,1,0,48,0,54,71,5,0,0,83,89,83,506,12,16,14,1062,25,1098,31,506,121,5,459,2,44.7,1129,2010,6638,3033,3605,1390,4016,1232,5592,129,8,528,1,27,154,199,1697,2988,1697,754,428,372,110,26,7,1291,1097,172,15,5,0,2,0,2007-11,82727,9184,111595,15787,39637,27637
25021419100,1947,345000,0,252350,6,2,3,8799,1830.5,872.5,45050,16.005,1850.5,11,26,8,22,4,5,0,15,0,17,83,14,4,0,63,67,63,632,28,18,29,728,37,810,30,632,46,12,75,2,51.8,840,2010,5691,2787,2904,1390,3444,857,4898,113,2,427,0,48,89,114,1487,2150,1487,578,335,314,176,54,30,663,528,112,19,4,0,0,0,2007-11,93117,6830,106667,9586,67765,46876
